playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
craigal01,2010,1,SLN,NL,3B,2,1,30,0,0,1,0,,,,,
craigal01,2010,1,SLN,NL,OF,34,25,611,39,1,0,0,,,,,
crainje01,2010,1,MIN,AL,P,71,0,204,3,14,1,3,,,,,
cramebo01,2010,1,OAK,AL,P,4,4,71,0,4,0,0,,,,,
crawfca02,2010,1,TBA,AL,OF,147,145,3781,306,7,2,0,,,,,
crispco01,2010,1,OAK,AL,OF,73,73,1875,182,2,2,0,,,,,
crosbbo01,2010,1,PIT,NL,1B,7,5,129,47,3,0,6,,,,,
crosbbo01,2010,1,PIT,NL,2B,15,10,264,18,21,0,2,,,,,
crosbbo01,2010,1,PIT,NL,3B,8,4,153,1,11,0,0,,,,,
crosbbo01,2010,1,PIT,NL,SS,22,22,536,33,62,8,9,,,,,
crosbbo01,2010,2,ARI,NL,2B,1,0,6,0,1,0,0,,,,,
crosbbo01,2010,2,ARI,NL,3B,2,2,39,1,5,1,1,,,,,
crowetr01,2010,1,CLE,AL,OF,116,106,2906,274,9,5,1,,,,,
cruzju02,2010,1,KCA,AL,P,5,0,16,0,1,0,0,,,,,
cruzlu01,2010,1,MIL,NL,SS,5,3,102,7,7,0,1,,,,,
cruzne02,2010,1,TEX,AL,OF,101,101,2664,250,3,5,1,,,,,
cuddymi01,2010,1,MIN,AL,1B,84,81,2164,760,39,3,70,,,,,
cuddymi01,2010,1,MIN,AL,2B,1,1,24,3,3,0,0,,,,,
cuddymi01,2010,1,MIN,AL,3B,14,13,321,3,21,1,1,,,,,
cuddymi01,2010,1,MIN,AL,OF,67,61,1651,118,5,2,0,,,,,
cuetojo01,2010,1,CIN,NL,P,31,31,557,12,28,2,2,,,,,
cunniaa01,2010,1,SDN,NL,OF,39,30,842,57,0,0,0,,,,,
curtico01,2010,1,NYA,AL,OF,23,11,343,22,0,0,0,,,,,
custja01,2010,1,OAK,AL,OF,16,14,316,29,3,1,0,,,,,
daiglca01,2010,1,HOU,NL,P,13,0,31,1,0,0,0,,,,,
daleyma01,2010,1,COL,NL,P,28,0,70,2,3,1,0,,,,,
damonjo01,2010,1,DET,AL,OF,36,35,805,57,2,2,1,,,,,
danksjo01,2010,1,CHA,AL,P,32,32,639,5,35,0,4,,,,,
davieky01,2010,1,KCA,AL,P,32,32,551,13,23,2,2,,,,,
davisbr03,2010,1,FLO,NL,C,32,32,834,215,16,4,0,1,,19,7,
davisch02,2010,1,TEX,AL,1B,41,30,896,269,22,2,27,,,,,
davisch02,2010,1,TEX,AL,3B,1,0,6,0,1,0,0,,,,,
davisdo02,2010,1,MIL,NL,P,8,8,115,1,6,0,1,,,,,
davisik02,2010,1,NYN,NL,1B,146,141,3789,1239,105,9,133,,,,,
davisra01,2010,1,OAK,AL,OF,140,133,3551,294,5,4,2,,,,,
daviswa01,2010,1,TBA,AL,P,29,29,504,16,19,2,4,,,,,
deazaal01,2010,1,CHA,AL,OF,12,8,213,17,0,0,0,,,,,
dedunsa01,2010,1,COL,NL,P,4,0,8,0,0,0,0,,,,,
dejesda01,2010,1,KCA,AL,OF,88,87,2287,183,5,0,1,,,,,
delanro01,2010,1,MIN,AL,P,1,0,3,0,0,0,0,,,,,
delarjo01,2010,1,COL,NL,P,20,20,365,7,15,0,2,,,,,
delcama01,2010,1,BOS,AL,P,48,0,132,4,6,0,0,,,,,
delcama01,2010,2,COL,NL,P,9,0,25,0,0,0,0,,,,,
delroen01,2010,1,CIN,NL,P,9,0,26,1,6,0,1,,,,,
delroen01,2010,2,HOU,NL,P,2,0,4,0,1,0,0,,,,,
demelsa01,2010,1,ARI,NL,P,37,0,111,3,5,0,1,,,,,
dempsry01,2010,1,CHN,NL,P,34,34,646,23,23,1,2,,,,,
denorch01,2010,1,SDN,NL,OF,92,72,2055,171,8,2,3,,,,,
derosma01,2010,1,SFN,NL,2B,7,4,153,13,14,2,3,,,,,
derosma01,2010,1,SFN,NL,OF,21,21,490,31,0,0,0,,,,,
descada01,2010,1,SLN,NL,3B,9,9,219,2,15,0,4,,,,,
descada01,2010,1,SLN,NL,SS,1,0,3,0,1,0,0,,,,,
desmoia01,2010,1,WAS,NL,OF,1,0,1,0,0,0,0,,,,,
desmoia01,2010,1,WAS,NL,SS,149,136,3624,221,382,34,87,,,,,
desseel01,2010,1,NYN,NL,P,53,0,141,4,12,1,0,,,,,
detwiro01,2010,1,WAS,NL,P,8,5,89,3,5,0,0,,,,,
dewitbl01,2010,1,LAN,NL,2B,78,76,1884,169,182,7,41,,,,,
dewitbl01,2010,2,CHN,NL,2B,48,46,1233,88,119,5,30,,,,,
dewitbl01,2010,2,CHN,NL,3B,1,1,24,0,2,2,0,,,,,
diamoth01,2010,1,CHN,NL,P,16,3,87,1,4,0,1,,,,,
diazar01,2010,1,PIT,NL,SS,15,8,246,5,19,2,3,,,,,
diazma02,2010,1,ATL,NL,OF,63,53,1344,93,1,2,0,,,,,
dickech01,2010,1,CIN,NL,OF,13,10,233,20,0,0,0,,,,,
dickech01,2010,2,MIL,NL,OF,17,13,342,28,0,0,0,,,,,
dickera01,2010,1,NYN,NL,P,27,26,523,17,44,0,4,,,,,
dobbsgr01,2010,1,PHI,NL,1B,2,1,36,14,1,0,0,,,,,
dobbsgr01,2010,1,PHI,NL,3B,36,28,690,16,37,6,3,,,,,
dobbsgr01,2010,1,PHI,NL,OF,1,1,18,0,0,0,0,,,,,
donalja01,2010,1,CLE,AL,2B,41,40,1070,61,128,3,18,,,,,
donalja01,2010,1,CLE,AL,SS,47,44,1165,58,138,9,34,,,,,
donaljo02,2010,1,OAK,AL,1B,2,1,18,2,0,1,1,,,,,
donaljo02,2010,1,OAK,AL,C,7,5,142,44,3,1,0,1,,4,2,
donnebr01,2010,1,PIT,NL,P,38,0,92,2,3,0,0,,,,,
doteloc01,2010,1,PIT,NL,P,41,0,120,3,4,1,0,,,,,
doteloc01,2010,2,LAN,NL,P,19,0,56,2,0,0,0,,,,,
doteloc01,2010,3,COL,NL,P,8,0,16,0,0,0,0,,,,,
doubrfe01,2010,1,BOS,AL,P,12,3,75,2,1,3,0,,,,,
doumiry01,2010,1,PIT,NL,1B,3,3,69,23,2,1,1,,,,,
doumiry01,2010,1,PIT,NL,C,100,91,2371,533,55,6,3,9,,79,11,
doumiry01,2010,1,PIT,NL,OF,18,17,438,38,1,3,0,,,,,
downsma01,2010,1,SFN,NL,2B,19,18,523,30,47,1,12,,,,,
downsma01,2010,2,HOU,NL,2B,2,1,35,2,0,0,0,,,,,
downsma01,2010,2,HOU,NL,3B,2,1,33,0,3,0,1,,,,,
downsma01,2010,2,HOU,NL,SS,2,1,30,2,2,0,1,,,,,
downssc01,2010,1,TOR,AL,P,67,0,184,5,12,2,3,,,,,
drabeky01,2010,1,TOR,AL,P,3,3,51,3,3,1,2,,,,,
drewjd01,2010,1,BOS,AL,OF,133,127,3308,234,1,1,1,,,,,
drewst01,2010,1,ARI,NL,SS,147,143,3778,206,391,10,86,,,,,
duchsju01,2010,1,OAK,AL,P,5,5,84,0,4,0,1,,,,,
dudalu01,2010,1,NYN,NL,OF,24,23,576,32,1,0,1,,,,,
duensbr01,2010,1,MIN,AL,P,53,13,392,5,25,0,1,,,,,
dukeza01,2010,1,PIT,NL,P,29,29,477,11,23,0,0,,,,,
duncash01,2010,1,CLE,AL,1B,4,2,51,15,0,0,1,,,,,
duncash01,2010,1,CLE,AL,OF,48,43,1077,75,7,0,1,,,,,
dunnad01,2010,1,WAS,NL,1B,153,151,3738,1203,93,13,119,,,,,
dunnmi01,2010,1,ATL,NL,P,25,0,57,0,1,0,0,,,,,
duranlu01,2010,1,SDN,NL,OF,10,8,230,17,2,1,0,,,,,
durbich01,2010,1,PHI,NL,P,64,0,206,4,15,0,1,,,,,
dysonja01,2010,1,KCA,AL,OF,15,14,387,48,2,2,2,,,,,
eckstda01,2010,1,SDN,NL,2B,113,107,2902,191,284,0,71,,,,,
edmonji01,2010,1,MIL,NL,1B,3,1,39,12,1,0,3,,,,,
edmonji01,2010,1,MIL,NL,OF,55,50,1315,146,6,1,3,,,,,
edmonji01,2010,2,CIN,NL,1B,3,2,54,17,0,0,2,,,,,
edmonji01,2010,2,CIN,NL,OF,7,5,114,8,0,0,0,,,,,
ekstrmi01,2010,1,TBA,AL,P,15,0,49,0,0,0,0,,,,,
elbersc01,2010,1,LAN,NL,P,1,0,2,0,0,0,0,,,,,
eldrebr01,2010,1,COL,NL,1B,6,5,138,52,3,0,5,,,,,
ellisaj01,2010,1,LAN,NL,C,43,34,926,263,21,1,4,1,,26,10,
ellisma01,2010,1,OAK,AL,2B,116,113,2959,218,328,3,77,,,,,
ellsbja01,2010,1,BOS,AL,OF,18,18,453,44,0,0,0,,,,,
elyjo01,2010,1,LAN,NL,P,18,18,300,3,5,0,0,,,,,
encared01,2010,1,TOR,AL,3B,95,95,2525,71,174,18,16,,,,,
englije01,2010,1,WAS,NL,P,7,0,21,0,0,0,0,,,,,
enrigba01,2010,1,ARI,NL,P,17,17,297,7,12,0,2,,,,,
escaled01,2010,1,COL,NL,P,5,0,18,0,0,0,0,,,,,
escobal02,2010,1,MIL,NL,OF,5,1,51,8,0,0,0,,,,,
escobal02,2010,1,MIL,NL,SS,138,134,3454,174,358,20,71,,,,,
escobyu01,2010,1,ATL,NL,SS,74,73,1940,99,250,9,62,,,,,
escobyu01,2010,2,TOR,AL,SS,60,60,1598,105,173,9,48,,,,,
espinda01,2010,1,WAS,NL,2B,25,23,634,57,74,0,20,,,,,
espinda01,2010,1,WAS,NL,SS,2,2,54,2,9,1,1,,,,,
esposbr01,2010,1,HOU,NL,C,2,0,9,2,0,0,0,0,,0,0,
estrama01,2010,1,MIL,NL,P,7,1,34,1,2,0,0,,,,,
ethiean01,2010,1,LAN,NL,1B,1,0,3,0,0,0,0,,,,,
ethiean01,2010,1,LAN,NL,OF,132,131,3454,223,6,1,2,,,,,
evansni01,2010,1,NYN,NL,OF,10,5,159,13,0,0,0,,,,,
evanste01,2010,1,LAA,AL,OF,1,0,6,1,0,0,0,,,,,
evelada01,2010,1,TOR,AL,P,9,9,134,5,8,0,0,,,,,
evelada01,2010,2,PIT,NL,P,3,1,29,2,5,0,0,,,,,
everead01,2010,1,DET,AL,SS,31,28,688,48,74,1,24,,,,,
farnsky01,2010,1,KCA,AL,P,37,0,134,5,5,0,0,,,,,
farnsky01,2010,2,ATL,NL,P,23,0,60,1,1,2,0,,,,,
feldmsc01,2010,1,TEX,AL,P,29,22,424,13,26,0,3,,,,,
felicje01,2010,1,NYN,NL,OF,35,19,655,52,1,0,0,,,,,
felicpe01,2010,1,NYN,NL,P,92,0,188,6,17,1,2,,,,,
felizne01,2010,1,TEX,AL,P,70,0,208,3,2,0,0,,,,,
felizpe01,2010,1,HOU,NL,1B,15,10,275,83,9,3,11,,,,,
felizpe01,2010,1,HOU,NL,3B,63,60,1589,28,103,8,13,,,,,
felizpe01,2010,2,SLN,NL,3B,39,30,825,18,70,2,4,,,,,
fieldjo02,2010,1,KCA,AL,3B,12,12,318,9,19,5,0,,,,,
fieldpr01,2010,1,MIL,NL,1B,160,160,4233,1251,86,4,116,,,,,
fienca01,2010,1,DET,AL,P,2,0,8,1,1,0,0,,,,,
figaral01,2010,1,DET,AL,P,8,1,44,0,3,2,0,,,,,
figgich01,2010,1,SEA,AL,2B,161,161,4251,274,414,19,110,,,,,
figuene01,2010,1,PHI,NL,P,13,1,78,1,3,0,0,,,,,
figuene01,2010,2,HOU,NL,P,18,10,201,5,9,1,0,,,,,
fisheca01,2010,1,CIN,NL,P,18,0,67,1,2,0,0,,,,,
fistedo01,2010,1,SEA,AL,P,28,28,513,17,19,1,3,,,,,
florera01,2010,1,COL,NL,P,47,0,82,1,4,1,1,,,,,
florera01,2010,2,MIN,AL,P,11,0,11,0,1,0,0,,,,,
flowety01,2010,1,CHA,AL,C,7,3,95,30,1,0,0,0,,2,1,
floydga01,2010,1,CHA,AL,P,31,31,562,9,24,2,2,,,,,
fontemi01,2010,1,CHN,NL,2B,33,29,755,62,64,4,16,,,,,
fontemi01,2010,1,CHN,NL,3B,13,7,204,3,17,2,1,,,,,
fontemi01,2010,1,CHN,NL,SS,4,4,96,7,9,0,2,,,,,
fontemi01,2010,2,SFN,NL,2B,16,9,291,23,32,2,5,,,,,
fontemi01,2010,2,SFN,NL,3B,6,3,80,1,5,0,1,,,,,
fontemi01,2010,2,SFN,NL,SS,5,3,87,4,7,1,0,,,,,
fordda03,2010,1,SFN,NL,OF,1,0,6,0,0,0,0,,,,,
fowlede01,2010,1,COL,NL,OF,120,103,2845,239,2,1,0,,,,,
foxja02,2010,1,OAK,AL,3B,3,0,9,0,1,0,0,,,,,
foxja02,2010,1,OAK,AL,C,8,7,177,37,2,1,0,0,,1,2,
foxja02,2010,1,OAK,AL,OF,9,6,169,12,1,0,0,,,,,
foxja02,2010,2,BAL,AL,1B,10,6,198,58,4,1,5,,,,,
foxja02,2010,2,BAL,AL,3B,1,1,21,0,0,0,0,,,,,
foxja02,2010,2,BAL,AL,C,11,7,196,49,6,0,0,0,,5,1,
foxja02,2010,2,BAL,AL,OF,4,1,39,4,0,0,0,,,,,
foxma01,2010,1,MIN,AL,P,1,1,17,0,0,0,0,,,,,
foxma01,2010,2,BOS,AL,P,3,0,5,1,0,0,0,,,,,
francbe01,2010,1,PHI,NL,OF,45,28,860,60,3,0,0,,,,,
francfr01,2010,1,TEX,AL,P,56,0,158,4,1,0,0,,,,,
francje01,2010,1,COL,NL,P,20,19,313,2,17,0,3,,,,,
francje02,2010,1,NYN,NL,OF,118,109,2946,221,11,3,5,,,,,
francje02,2010,2,TEX,AL,OF,14,10,300,20,0,1,0,,,,,
francju02,2010,1,CIN,NL,3B,12,6,224,3,8,1,3,,,,,
frandke01,2010,1,LAA,AL,1B,4,4,98,35,3,0,4,,,,,
frandke01,2010,1,LAA,AL,2B,4,2,60,3,6,1,2,,,,,
frandke01,2010,1,LAA,AL,3B,43,38,1039,28,73,5,3,,,,,
frandke01,2010,1,LAA,AL,OF,1,0,3,0,0,1,0,,,,,
frankry01,2010,1,SLN,NL,P,59,0,195,9,5,0,1,,,,,
frasoja01,2010,1,TOR,AL,P,69,0,191,6,5,1,1,,,,,
frazije01,2010,1,DET,AL,OF,4,3,75,11,1,0,1,,,,,
freemfr01,2010,1,ATL,NL,1B,12,2,117,36,5,0,1,,,,,
freesda01,2010,1,SLN,NL,1B,1,0,9,3,0,0,0,,,,,
freesda01,2010,1,SLN,NL,3B,66,64,1671,31,139,9,22,,,,,
frenclu01,2010,1,SEA,AL,P,16,13,263,10,6,0,1,,,,,
frierer01,2010,1,SDN,NL,P,33,0,95,1,1,0,0,,,,,
fuentbr01,2010,1,LAA,AL,P,39,0,115,0,5,0,0,,,,,
fuentbr01,2010,2,MIN,AL,P,9,0,29,0,0,0,0,,,,,
fukudko01,2010,1,CHN,NL,OF,110,87,2450,190,4,1,1,,,,,
fulchje01,2010,1,HOU,NL,P,50,0,142,1,2,0,0,,,,,
fuldsa01,2010,1,CHN,NL,OF,14,5,171,23,0,0,0,,,,,
furcara01,2010,1,LAN,NL,SS,93,91,2402,127,275,19,47,,,,,
gabinar01,2010,1,BAL,AL,P,5,0,14,1,0,0,0,,,,,
galarar01,2010,1,DET,AL,P,25,24,433,6,11,3,0,,,,,
gallase01,2010,1,SDN,NL,P,15,0,70,0,1,0,0,,,,,
gallase01,2010,2,PIT,NL,P,31,0,103,3,9,0,0,,,,,
gallayo01,2010,1,MIL,NL,P,31,31,555,12,24,1,2,,,,,
gamelma01,2010,1,MIL,NL,3B,3,1,42,0,0,0,0,,,,,
gamelma01,2010,1,MIL,NL,OF,1,1,18,1,0,0,0,,,,,
garcifr02,2010,1,CHA,AL,P,28,28,471,14,16,2,2,,,,,
garcija01,2010,1,SFN,NL,P,52,0,166,0,12,1,0,,,,,
garcija02,2010,1,SLN,NL,P,28,28,490,5,23,0,0,,,,,
gardnbr01,2010,1,NYA,AL,OF,146,134,3633,287,12,1,2,,,,,
garkory01,2010,1,TEX,AL,1B,6,3,99,17,6,0,3,,,,,
garlajo01,2010,1,SDN,NL,P,33,33,600,21,36,1,4,,,,,
garzama01,2010,1,TBA,AL,P,33,32,614,10,13,1,0,,,,,
gaudich01,2010,1,OAK,AL,P,12,0,52,1,4,0,0,,,,,
gaudich01,2010,2,NYA,AL,P,30,0,144,1,2,1,0,,,,,
geedi01,2010,1,NYN,NL,P,5,5,99,2,3,0,0,,,,,
gentrcr01,2010,1,TEX,AL,OF,15,9,234,16,1,0,0,,,,,
germaes01,2010,1,TEX,AL,2B,3,2,60,5,6,0,2,,,,,
germaes01,2010,1,TEX,AL,OF,1,1,21,0,0,0,0,,,,,
germaes01,2010,1,TEX,AL,SS,1,0,6,0,0,0,0,,,,,
germaju01,2010,1,CLE,AL,P,23,1,106,1,6,0,0,,,,,
gerutjo01,2010,1,MIL,NL,OF,18,11,353,32,3,0,1,,,,,
gervasa01,2010,1,HOU,NL,P,6,0,11,0,1,1,0,,,,,
getzch01,2010,1,KCA,AL,2B,64,59,1605,113,164,3,43,,,,,
getzch01,2010,1,KCA,AL,3B,2,1,27,0,0,1,0,,,,,
giambja01,2010,1,COL,NL,1B,37,35,810,267,8,4,25,,,,,
gibboja01,2010,1,LAN,NL,1B,3,2,46,16,2,0,1,,,,,
gibboja01,2010,1,LAN,NL,OF,16,13,327,25,1,1,0,,,,,
gilleco01,2010,1,ARI,NL,OF,36,26,705,47,1,1,0,,,,,
gimench01,2010,1,CLE,AL,C,24,19,506,109,14,1,2,1,,23,11,
gimench01,2010,1,CLE,AL,OF,2,0,9,1,0,0,0,,,,,
glaustr01,2010,1,ATL,NL,1B,114,107,2809,977,46,9,110,,,,,
glaustr01,2010,1,ATL,NL,3B,1,0,6,0,1,0,0,,,,,
gloadro01,2010,1,PHI,NL,1B,18,8,277,92,6,0,9,,,,,
gloadro01,2010,1,PHI,NL,OF,8,6,132,10,0,1,0,,,,,
golsogr01,2010,1,NYA,AL,OF,23,6,226,25,1,0,1,,,,,
gomesjo01,2010,1,CIN,NL,OF,129,126,3111,197,6,4,1,,,,,
gomezca01,2010,1,MIL,NL,OF,81,67,1855,157,2,5,0,,,,,
gomezje01,2010,1,CLE,AL,P,11,11,173,7,6,0,0,,,,,
gonzaad01,2010,1,SDN,NL,1B,159,157,4192,1324,127,8,125,,,,,
gonzaal02,2010,1,TOR,AL,SS,85,85,2220,104,272,11,67,,,,,
gonzaal02,2010,2,ATL,NL,SS,72,71,1886,91,214,8,49,,,,,
gonzaal03,2010,1,WAS,NL,1B,3,2,48,15,0,0,3,,,,,
gonzaal03,2010,1,WAS,NL,2B,38,10,361,35,42,1,16,,,,,
gonzaal03,2010,1,WAS,NL,3B,27,17,532,16,47,3,3,,,,,
gonzaal03,2010,1,WAS,NL,OF,1,0,5,0,0,0,0,,,,,
gonzaal03,2010,1,WAS,NL,SS,16,8,236,9,26,1,6,,,,,
gonzaca01,2010,1,COL,NL,OF,142,140,3674,259,8,1,1,,,,,
gonzaen01,2010,1,DET,AL,P,18,0,78,3,2,0,0,,,,,
gonzagi01,2010,1,OAK,AL,P,33,33,602,7,33,1,0,,,,,
gonzami02,2010,1,BAL,AL,P,29,0,74,0,0,1,0,,,,,
gordoal01,2010,1,KCA,AL,1B,1,0,9,1,0,0,0,,,,,
gordoal01,2010,1,KCA,AL,3B,10,9,252,3,10,4,0,,,,,
gordoal01,2010,1,KCA,AL,OF,58,58,1534,137,2,3,1,,,,,
gorzeto01,2010,1,CHN,NL,P,29,23,409,5,16,1,0,,,,,
grabojo02,2010,1,CHN,NL,P,28,0,77,1,3,2,0,,,,,
grandcu01,2010,1,NYA,AL,OF,134,123,3361,316,5,2,2,,,,,
grayje02,2010,1,CHN,NL,P,7,0,28,0,2,0,1,,,,,
greenni01,2010,1,LAN,NL,2B,3,2,60,4,9,0,2,,,,,
greenni01,2010,1,LAN,NL,SS,1,0,6,0,0,0,0,,,,,
greenni01,2010,2,TOR,AL,2B,3,2,56,3,8,0,0,,,,,
greenni01,2010,2,TOR,AL,SS,3,1,30,3,2,0,0,,,,,
greense01,2010,1,NYN,NL,P,11,0,28,1,1,0,0,,,,,
greenty02,2010,1,SLN,NL,2B,15,9,228,7,22,2,6,,,,,
greenty02,2010,1,SLN,NL,3B,11,5,120,1,12,1,0,,,,,
greenty02,2010,1,SLN,NL,SS,22,17,436,22,49,5,12,,,,,
gregelu01,2010,1,SDN,NL,P,80,0,235,8,14,0,1,,,,,
greggke01,2010,1,TOR,AL,P,63,0,177,3,3,1,0,,,,,
greinza01,2010,1,KCA,AL,P,33,33,660,14,34,1,1,,,,,
grossga01,2010,1,OAK,AL,OF,95,52,1653,112,6,1,0,,,,,
grudzma01,2010,1,CLE,AL,2B,27,26,685,54,86,2,22,,,,,
guerrma02,2010,1,MIN,AL,P,74,0,213,8,11,0,0,,,,,
guerrvl01,2010,1,TEX,AL,OF,18,16,377,28,1,2,0,,,,,
guillca01,2010,1,DET,AL,2B,47,45,1180,86,138,3,32,,,,,
guillca01,2010,1,DET,AL,OF,4,4,84,6,0,1,0,,,,,
guilljo01,2010,1,KCA,AL,OF,22,21,507,41,1,1,0,,,,,
guilljo01,2010,2,SFN,NL,OF,38,38,808,57,2,2,0,,,,,
guthrje01,2010,1,BAL,AL,P,32,32,628,14,30,4,0,,,,,
gutiefr01,2010,1,SEA,AL,OF,146,145,3832,413,2,0,0,,,,,
gutieju01,2010,1,ARI,NL,P,58,0,170,3,10,1,1,,,,,
guzmacr01,2010,1,WAS,NL,2B,63,54,1425,122,165,6,29,,,,,
guzmacr01,2010,1,WAS,NL,OF,8,3,97,8,0,1,0,,,,,
guzmacr01,2010,1,WAS,NL,SS,20,16,391,23,52,2,5,,,,,
guzmacr01,2010,2,TEX,AL,2B,9,9,231,12,21,1,3,,,,,
guzmacr01,2010,2,TEX,AL,SS,3,2,66,4,4,1,0,,,,,
gwynnto02,2010,1,SDN,NL,OF,105,72,2104,160,5,0,0,,,,,
haegech01,2010,1,LAN,NL,P,9,6,90,1,7,0,0,,,,,
hairsje02,2010,1,SDN,NL,2B,47,44,1144,77,112,1,26,,,,,
hairsje02,2010,1,SDN,NL,3B,3,2,58,1,3,0,0,,,,,
hairsje02,2010,1,SDN,NL,OF,12,6,207,16,0,0,0,,,,,
hairsje02,2010,1,SDN,NL,SS,62,53,1469,87,162,6,27,,,,,
hairssc01,2010,1,SDN,NL,OF,85,77,1965,141,3,4,1,,,,,
hallaro01,2010,1,PHI,NL,P,33,33,752,16,40,1,0,,,,,
hallbi03,2010,1,BOS,AL,2B,51,38,1060,72,100,6,19,,,,,
hallbi03,2010,1,BOS,AL,3B,5,2,81,4,6,1,1,,,,,
hallbi03,2010,1,BOS,AL,OF,65,53,1289,104,3,4,0,,,,,
hallbi03,2010,1,BOS,AL,P,1,0,3,0,0,0,0,,,,,
hallbi03,2010,1,BOS,AL,SS,6,3,108,3,8,1,3,,,,,
halmagr01,2010,1,SEA,AL,OF,9,7,200,20,0,0,0,,,,,
hamelco01,2010,1,PHI,NL,P,33,33,626,10,26,1,2,,,,,
hamiljo03,2010,1,TEX,AL,OF,119,116,3104,254,9,4,2,,,,,
hamilma01,2010,1,SLN,NL,1B,4,2,63,23,1,0,3,,,,,
hammeja01,2010,1,COL,NL,P,30,30,533,11,23,1,3,,,,,
hamptmi01,2010,1,ARI,NL,P,10,0,13,0,0,0,0,,,,,
hanigry01,2010,1,CIN,NL,C,68,58,1577,436,21,4,4,2,,28,13,
hanrajo01,2010,1,PIT,NL,P,72,0,209,5,5,0,0,,,,,
hansoto01,2010,1,ATL,NL,P,34,34,608,15,25,3,3,,,,,
happja01,2010,1,PHI,NL,P,3,3,46,0,2,0,0,,,,,
happja01,2010,2,HOU,NL,P,13,13,216,4,7,0,0,,,,,
haranaa01,2010,1,CIN,NL,P,22,20,335,8,11,1,0,,,,,
harderi01,2010,1,TEX,AL,P,20,18,276,5,5,1,1,,,,,
hardyjj01,2010,1,MIN,AL,SS,100,95,2575,150,289,11,62,,,,,
harenda01,2010,1,ARI,NL,P,21,21,423,8,14,0,1,,,,,
harenda01,2010,2,LAA,AL,P,14,14,282,4,10,1,0,,,,,
harrelu01,2010,1,CHA,AL,P,8,3,72,4,4,0,0,,,,,
harribr01,2010,1,MIN,AL,1B,3,2,54,14,0,0,1,,,,,
harribr01,2010,1,MIN,AL,2B,1,0,3,0,0,0,0,,,,,
harribr01,2010,1,MIN,AL,3B,27,21,551,11,40,0,3,,,,,
harribr01,2010,1,MIN,AL,SS,11,9,225,9,21,0,5,,,,,
harrima01,2010,1,TEX,AL,P,37,6,235,4,6,1,0,,,,,
harriwi01,2010,1,WAS,NL,3B,6,2,66,1,8,1,0,,,,,
harriwi01,2010,1,WAS,NL,OF,80,42,1274,98,0,2,0,,,,,
hartco01,2010,1,MIL,NL,OF,141,138,3597,272,7,2,1,,,,,
hatchch02,2010,1,FLO,NL,C,4,2,68,20,2,0,0,0,,0,1,
hawkila01,2010,1,MIL,NL,P,18,0,48,1,2,0,0,,,,,
hawksbl01,2010,1,SLN,NL,P,45,8,271,8,16,1,1,,,,,
hawpebr01,2010,1,COL,NL,1B,6,6,156,42,4,0,6,,,,,
hawpebr01,2010,1,COL,NL,OF,63,63,1551,97,1,1,0,,,,,
hawpebr01,2010,2,TBA,AL,1B,3,2,60,12,0,0,1,,,,,
hawpebr01,2010,2,TBA,AL,OF,3,0,15,1,0,0,0,,,,,
hayesbr01,2010,1,FLO,NL,C,24,21,572,142,13,0,2,1,,13,6,
headlch01,2010,1,SDN,NL,3B,158,156,4223,82,293,13,21,,,,,
heilmaa01,2010,1,ARI,NL,P,70,0,216,8,9,2,0,,,,,
heisech01,2010,1,CIN,NL,OF,77,42,1286,106,2,2,0,,,,,
hellije01,2010,1,TBA,AL,P,10,4,109,1,3,0,0,,,,,
helmswe01,2010,1,FLO,NL,1B,2,2,54,17,2,0,0,,,,,
helmswe01,2010,1,FLO,NL,3B,90,50,1532,39,101,7,8,,,,,
heltoto01,2010,1,COL,NL,1B,115,105,2843,932,77,8,116,,,,,
hendrma01,2010,1,BAL,AL,P,52,1,226,6,9,1,1,,,,,
henslcl01,2010,1,FLO,NL,P,68,0,225,2,11,1,0,,,,,
hermije01,2010,1,BOS,AL,OF,49,43,1100,86,3,4,0,,,,,
hermije01,2010,2,OAK,AL,OF,21,16,439,31,1,0,0,,,,,
hernaan01,2010,1,CLE,AL,2B,3,2,54,3,6,1,2,,,,,
hernaan01,2010,1,CLE,AL,3B,1,0,3,0,2,0,0,,,,,
hernaan01,2010,1,CLE,AL,OF,1,0,6,0,0,0,0,,,,,
hernaan01,2010,1,CLE,AL,SS,16,14,382,25,43,0,12,,,,,
hernaan01,2010,2,HOU,NL,2B,8,7,183,14,15,1,5,,,,,
hernaan01,2010,2,HOU,NL,SS,2,2,51,2,10,0,3,,,,,
hernada01,2010,1,BAL,AL,P,41,8,238,3,4,0,1,,,,,
hernadi01,2010,1,ATL,NL,2B,1,0,3,0,0,0,0,,,,,
hernadi01,2010,1,ATL,NL,SS,4,0,18,3,1,0,1,,,,,
hernafe02,2010,1,SEA,AL,P,34,34,749,15,37,2,2,,,,,
hernali01,2010,1,WAS,NL,P,33,33,635,6,39,0,3,,,,,
hernalu01,2010,1,NYN,NL,2B,10,9,225,17,32,0,7,,,,,
hernalu01,2010,1,NYN,NL,3B,2,0,9,0,0,0,0,,,,,
hernalu01,2010,1,NYN,NL,SS,4,2,59,4,8,0,2,,,,,
hernara02,2010,1,CIN,NL,1B,5,2,66,19,0,0,2,,,,,
